district_code,name,label
320416,3204162004,ANCOLMEKAR
320416,3204162001,ARJASARI
320416,3204162005,BAROS
320416,3204162003,BATUKARUT
320416,3204162002,LEBAKWANGI
320416,3204162006,MANGUNJAYA
320416,3204162007,MEKARJAYA
320416,3204162009,PATROLSARI
320416,3204162008,PINGGIRSARI
320416,3204162010,RANCAKOLE
320416,3204162011,WARGALUYU
320432,3204321002,ANDIR
320432,3204321001,BALEENDAH
320432,3204322005,BOJONGMALAKA
320432,3204321004,JELEKONG
320432,3204322007,MALAKASARI
320432,3204321003,MANGGAHANG
320432,3204322006,RANCAMANYAR
320432,3204321008,WARGAMEKAR
320413,3204132003,BANJARAN
320413,3204132002,BANJARAN WETAN
320413,3204132005,CIAPUS
320413,3204132001,KAMASAN
320413,3204132007,KIANGROKE
320413,3204132013,MARGAHURIP
320413,3204132012,MEKARJAYA
320413,3204132016,NEGLASARI
320413,3204132018,PASIRMULYA
320413,3204132006,SINDANGPANON
320413,3204132008,TARAJUSARI
320408,3204082005,BOJONGSARI
320408,3204082002,BOJONGSOANG
320408,3204082003,BUAHBATU
320408,3204082004,CIPAGALO
320408,3204082001,LENGKONG
320408,3204082006,TEGALLUAR
320444,3204442004,BANDASARI
320444,3204442001,CANGKUANG
320444,3204442002,CILUNCAT
320444,3204442006,JATISARI
320444,3204442003,NAGRAK
320444,3204442005,PANANJUNG
320444,3204442007,TANJUNGSARI
320425,3204252003,BABAKAN PEUTEUY
320425,3204252001,CICALENGKA KULON
320425,3204252002,CICALENGKA WETAN
320425,3204252004,CIKUYA
320425,3204252005,DAMPIT
320425,3204252006,MARGAASIH
320425,3204252012,NAGROG
320425,3204252007,NARAWITA
320425,3204252008,PANENJOAN
320425,3204252009,TANJUNGWANGI
320425,3204252010,TENJOLAYA
320425,3204252011,WALUYA
320427,3204272004,CIHANYIR
320427,3204272002,CIKANCUNG
320427,3204272003,CIKASUNGKA
320427,3204272005,CILULUK
320427,3204272006,HEGARMANAH
320427,3204272001,MANDALASARI
320427,3204272007,MEKARLAKSANA
320427,3204272009,SRIRAHAYU
320427,3204272008,TANJUNGLAYA
320407,3204072002,CILENGKRANG
320407,3204072003,CIPANJALU
320407,3204072005,CIPOREAT
320407,3204072006,GIRIMEKAR
320407,3204072001,JATIENDAH
320407,3204072004,MELATIWANGI
320405,3204052005,CIBIRU HILIR
320405,3204052006,CIBIRU WETAN
320405,3204052001,CILEUNYI KULON
320405,3204052002,CILEUNYI WETAN
320405,3204052003,CIMEKAR
320405,3204052004,CINUNUK
320417,3204172004,CAMPAKAMULYA
320417,3204172008,CIKALONG
320417,3204172001,CIMAUNG
320417,3204172005,CIPINANG
320417,3204172002,JAGABAYA
320417,3204172009,MALASARI
320417,3204172006,MEKARSARI
320417,3204172003,PASIRHUNI
320417,3204172007,SUKAMAJU
320417,3204172010,WARJABAKTI
320406,3204061002,CIBEUNYING
320406,3204062006,CIBURIAL
320406,3204062005,CIKADUT
320406,3204062003,CIMENYAN
320406,3204062004,MANDALAMEKAR
320406,3204062009,MEKARMANIK
320406,3204062008,MEKARSALUYU
320406,3204061001,PADASUKA
320406,3204062007,SINDANGLAYA
320429,3204292012,BABAKAN
320429,3204292013,BUMIWANGI
320429,3204292005,CIHEULANG
320429,3204292004,CIKONENG
320429,3204292001,CIPARAY
320429,3204292002,GUNUNGLEUTIK
320429,3204292008,MANGGUNGHARJA
320429,3204292014,MEKARLAKSANA
320429,3204292003,MEKARSARI
320429,3204292006,PAKUTANDANG
320429,3204292009,SAGARACIPTA
320429,3204292010,SARIMAHI
320429,3204292011,SERANGMEKAR
320429,3204292007,SUMBERSARI
320439,3204392002,CIWIDEY
320439,3204392001,LEBAKMUNCANG
320439,3204392003,NENGKELAN
320439,3204392004,PANUNDAAN
320439,3204392005,PANYOCOKAN
320439,3204392006,RAWABOGO
320439,3204392007,SUKAWENING
320412,3204122004,CANGKUANG KULON
320412,3204122003,CANGKUANG WETAN
320412,3204122006,CITEUREUP
320412,3204122002,DAYEUHKOLOT
320412,3204121001,PASAWAHAN
320412,3204122005,SUKAPURA
320436,3204362011,CIBEET
320436,3204362003,DUKUH
320436,3204362001,IBUN
320436,3204362012,KARYALAKSANA
320436,3204362002,LAKSANA
320436,3204362006,LAMPEGAN
320436,3204362008,MEKARWANGI
320436,3204362007,NEGLASARI
320436,3204362005,PANGGUH
320436,3204362009,SUDI
320436,3204362004,TALUN
320436,3204362010,TANGGULUN
320411,3204112009,BANYUSARI
320411,3204112007,CILAMPENI
320411,3204112004,GANDASARI
320411,3204112002,KATAPANG
320411,3204112008,PANGAUBAN
320411,3204112001,SANGKANHURIP
320411,3204112006,SUKAMUKTI
320431,3204312002,CIBEUREUM
320431,3204312006,CIHAWUK
320431,3204312007,CIKEMBANG
320431,3204312005,NEGLAWANGI
320431,3204312008,RESMI TINGAL
320431,3204312003,SANTOSA
320431,3204312001,SUKAPURA
320431,3204312004,TARUMAJAYA
320446,3204462009,BUNINAGARA
320446,3204462005,CIBODAS
320446,3204462011,CILAME
320446,3204462010,GAJAH MEKAR
320446,3204462002,JATISARI
320446,3204462001,JELEGONG
320446,3204462004,KOPO
320446,3204462006,KUTAWARINGIN
320446,3204462008,PADASUKA
320446,3204462003,PAMEUNTASAN
320446,3204462007,SUKAMULYA
320433,3204332003,BIRU
320433,3204332005,BOJONG
320433,3204332007,MAJAKERTA
320433,3204332001,MAJALAYA
320433,3204332006,MAJASETRA
320433,3204332010,NEGLASARI
320433,3204332004,PADAMULYA
320433,3204332009,PADAULUN
320433,3204332008,SUKAMAJU
320433,3204332011,SUKAMUKTI
320433,3204332002,WANGISAGARA
320410,3204102006,CIGONDEWAH HILIR
320410,3204102002,LAGADAR
320410,3204102001,MARGAASIH
320410,3204102004,MEKARRAHAYU
320410,3204102003,NANJUNG
320410,3204102005,RAHAYU
320409,3204092002,MARGAHAYU SELATAN
320409,3204092001,MARGAHAYU TENGAH
320409,3204092005,SAYATI
320409,3204092003,SUKAMENAK
320409,3204091004,SULAIMAN
320426,3204262002,BOJONG
320426,3204262003,CIARO
320426,3204262004,CIHERANG
320426,3204262005,CITAMAN
320426,3204262008,GANJAR SABAR
320426,3204262006,MANDALAWANGI
320426,3204262001,NAGREG
320426,3204262007,NAGREG KENDAN
320430,3204302007,CIKAWAO
320430,3204302002,CIKITU
320430,3204302003,CINANGGELA
320430,3204302001,CIPEUJEUH
320430,3204302011,GIRIMULYA
320430,3204302010,MANDALAHAJI
320430,3204302004,MARUYUNG
320430,3204302008,MEKARJAYA
320430,3204302013,MEKARSARI
320430,3204302006,NAGRAK
320430,3204302009,PANGAUBAN
320430,3204302005,SUKARAME
320430,3204302012,TANJUNGWANGI
320414,3204142004,BOJONGKUNCI
320414,3204142002,BOJONGMANGGU
320414,3204142006,LANGONSARI
320414,3204142005,RANCAMULYA
320414,3204142003,RANCATUNGKU
320414,3204142001,SUKASARI
320415,3204152008,BANJARSARI
320415,3204152005,LAMAJANG
320415,3204152002,MARGALUYU
320415,3204152013,MARGAMEKAR
320415,3204152006,MARGAMUKTI
320415,3204152007,MARGAMULYA
320415,3204152001,PANGALENGAN
320415,3204152011,PULOSARI
320415,3204152009,SUKALUYU
320415,3204152004,SUKAMANAH
320415,3204152010,TRIBAKTIMULYA
320415,3204152012,WANASUKA
320415,3204152003,WARNASARI
320435,3204352001,CIGENTUR
320435,3204352004,CIJAGRA
320435,3204352005,CIPAKU
320435,3204352002,CIPEDES
320435,3204352007,DRAWATI
320435,3204352010,KARANGTUNGGAL
320435,3204352003,LOA
320435,3204352011,MEKARPAWITAN
320435,3204352006,SINDANGSARI
320435,3204352008,SUKAMANAH
320435,3204352009,SUKAMANTRI
320435,3204352012,TANGSIMEKAR
320438,3204382002,CIBODAS
320438,3204382003,CIKONENG
320438,3204382005,CISONDARI
320438,3204382004,CUKANGGENTENG
320438,3204382006,MARGAMULYA
320438,3204382008,MEKARMAJU
320438,3204382007,MEKARSARI
320438,3204382001,PASIRJAMBU
320438,3204382009,SUGIHMUKTI
320438,3204382010,TENJOLAYA
320440,3204402005,ALAMENDAH
320440,3204402004,CIPELAH
320440,3204402003,INDRAGIRI
320440,3204402001,PATENGAN
320440,3204402002,SUKARESMI
320428,3204282004,BOJONGLOA
320428,3204282003,BOJONGSALAM
320428,3204282007,CANGKUANG
320428,3204282008,HAURPUGUR
320428,3204282005,JELEGONG
320428,3204282006,LINGGAR
320428,3204282013,NANJUNG MEKAR
320428,3204281014,RANCAEKEK KENCANA
320428,3204282002,RANCAEKEK KULON
320428,3204282001,RANCAEKEK WETAN
320428,3204282012,SANGIANG
320428,3204282009,SUKAMANAH
320428,3204282010,SUKAMULYA
320428,3204282011,TEGAL SUMEDANG
320434,3204342005,BOJONGEMAS
320434,3204342003,CIBODAS
320434,3204342007,LANGENSARI
320434,3204342006,PADAMUKTI
320434,3204342004,PANYADAP
320434,3204342001,RANCAKASUMBA
320434,3204342002,SOLOKANJERUK
320437,3204372019,CINGCIN
320437,3204372017,KARAMATMULYA
320437,3204372011,PAMEKARAN
320437,3204372004,PANYIRAPAN
320437,3204372020,PARUNGSERAB
320437,3204372002,SADU
320437,3204372021,SEKARWANGI
320437,3204372001,SOREANG
320437,3204372010,SUKAJADI
320437,3204372018,SUKANAGARA
321709,3217092002,BATUJAJAR BARAT
321709,3217092001,BATUJAJAR TIMUR
321709,3217092005,CANGKORAH
321709,3217092004,GALANGGANG
321709,3217092010,GIRIASIH
321709,3217092008,PANGAUBAN
321709,3217092007,SELACAU
321710,3217102003,CIHAMPELAS
321710,3217102001,CIPATIK
321710,3217102002,CITAPEN
321710,3217102004,MEKARJAYA
321710,3217102005,MEKARMUKTI
321710,3217102006,PATARUMAN
321710,3217102008,SINGAJAYA
321710,3217102007,SITUWANGI
321710,3217102010,TANJUNGJAYA
321710,3217102009,TANJUNGWANGI
321704,3217042002,CIKALONG
321704,3217042003,CIPADA
321704,3217042001,CIPTAGUMATI
321704,3217042004,CISOMANGBARAT
321704,3217042005,GANJARSARI
321704,3217042006,KANANGASARI
321704,3217042008,MANDALAMUKTI
321704,3217042007,MANDALASARI
321704,3217042009,MEKARJAYA
321704,3217042010,PUTERAN
321704,3217042011,RENDE
321704,3217042012,TENJOLAUT
321704,3217042013,WANGUNJAYA
321711,3217112003,BATULAYANG
321711,3217112004,BONGAS
321711,3217112002,BUDIHARJA
321711,3217112001,CILILIN
321711,3217112005,KARANGANYAR
321711,3217112006,KARANGTANJUNG
321711,3217112007,KARYAMUKTI
321711,3217112008,KIDANGPANANJUNG
321711,3217112009,MUKAPAYUNG
321711,3217112010,NANGGERANG
321711,3217112011,RANCAPANGGUNG
321707,3217072002,CIPATAT
321707,3217072001,CIPTAHARJA
321707,3217072009,CIRAWAMEKAR
321707,3217072003,CITATAH
321707,3217072008,GUNUNGMASIGIT
321707,3217072006,KERTAMUKTI
321707,3217072010,MANDALASARI
321707,3217072005,MANDALAWANGI
321707,3217072007,NYALINDUNG
321707,3217072004,RAJAMANDALAKULON
321707,3217072012,SARIMUKTI
321707,3217072011,SUMURBANDUNG
321705,3217052003,BOJONGMEKAR
321705,3217052002,CIHARASHAS
321705,3217052001,CIPEUNDEUY
321705,3217052004,CIROYOM
321705,3217052005,JATIMEKAR
321705,3217052006,MARGALAKSANA
321705,3217052007,MARGALUYU
321705,3217052008,NANGGELENG
321705,3217052009,NYENANG
321705,3217052011,SIRNAGALIH
321705,3217052010,SIRNARAJA
321705,3217052012,SUKAHAJI
321712,3217122002,BARANANGSIANG
321712,3217122006,CIBENDA
321712,3217122008,CICANGKANGHILIR
321712,3217122005,CIJAMBU
321712,3217122004,CIJENUK
321712,3217122007,CINTAASIH
321712,3217122003,CITALEM
321712,3217122009,GIRIMUKTI
321712,3217122010,KARANGSARI
321712,3217122011,MEKARSARI
321712,3217122012,NEGLASARI
321712,3217122001,SARINAGEN
321712,3217122013,SIRNAGALIH
321712,3217122014,SUKAMULYA
321703,3217032005,CIPADA
321703,3217032001,JAMBUDIPA
321703,3217032006,KERTAWANGI
321703,3217032002,PADAASIH
321703,3217032003,PASIRHALANG
321703,3217032004,PASIRLANGU
321703,3217032008,SADANGMEKAR
321703,3217032007,TUGUMUKTI
321715,3217152003,BUNIJAYA
321715,3217152004,CELAK
321715,3217152005,CILANGARI
321715,3217152002,GUNUNGHALU
321715,3217152006,SINDANGJAYA
321715,3217152001,SIRNAJAYA
321715,3217152007,SUKASARI
321715,3217152008,TAMANJAYA
321715,3217152009,WARGASALUYU
321701,3217012009,CIBODAS
321701,3217012012,CIBOGO
321701,3217012005,CIKAHURIPAN
321701,3217012004,CIKIDANG
321701,3217012006,CIKOLE
321701,3217012007,GUDANGKAHURIPAN
321701,3217012008,JAYAGIRI
321701,3217012002,KAYUAMBON
321701,3217012010,LANGENSARI
321701,3217012003,LEMBANG
321701,3217012011,MEKARWANGI
321701,3217012001,PAGERWANGI
321701,3217012013,SUKAJAYA
321701,3217012014,SUNTENJAYA
321701,3217012015,WANGUNHARJA
321701,3217012016,WANGUNSARI
321706,3217062006,BOJONGKONENG
321706,3217062003,CILAME
321706,3217062005,CIMANGGU
321706,3217062002,CIMAREME
321706,3217062009,GADOBANGKONG
321706,3217062007,MARGAJAYA
321706,3217062008,MEKARSARI
321706,3217062001,NGAMPRAH
321706,3217062011,PAKUHAJI
321706,3217062010,SUKATANI
321706,3217062004,TANIMULYA
321708,3217082004,CAMPAKA MEKAR
321708,3217082006,CIBURUY
321708,3217082003,CIMERANG
321708,3217082008,CIPEUNDEUY
321708,3217082009,JAYAMEKAR
321708,3217082007,KERTAJAYA
321708,3217082001,KERTAMULYA
321708,3217082010,LAKSANAMEKAR
321708,3217082002,PADALARANG
321708,3217082005,TAGOGAPU
321702,3217022006,CIGUGURGIRANG
321702,3217022002,CIHANJUANG
321702,3217022003,CIHANJUANGRAHAYU
321702,3217022004,CIHIDEUNG
321702,3217022005,CIWARUGA
321702,3217022001,KARYAWANGI
321702,3217022007,SARIWANGI
321713,3217132002,BOJONG
321713,3217132003,BOJONGSALAM
321713,3217132001,CIBEDUG
321713,3217132004,CIBITUNG
321713,3217132005,CICADAS
321713,3217132006,CINENGAH
321713,3217132007,SUKAMANAH
321713,3217132008,SUKARESMI
321716,3217162004,BOJONGHALEUANG
321716,3217162001,CIKANDE
321716,3217162005,CIPANGERAN
321716,3217162003,GIRIMUKTI
321716,3217162002,JATI
321716,3217162006,SAGULING
321714,3217142003,BUNINAGARA
321714,3217142005,CICANGKANGGIRANG
321714,3217142004,CIKADU
321714,3217142001,CINTAKARYA
321714,3217142006,MEKARWANGI
321714,3217142007,PASIRPOGOR
321714,3217142008,PUNCAKSARI
321714,3217142009,RANCASENGGANG
321714,3217142002,SINDANGKERTA
321714,3217142011,WANGUNSARI
321714,3217142010,WENINGGALIH
321602,3216022008,BABELANKOTA
321602,3216021006,BAHAGIA
321602,3216022001,BUNIBAKTI
321602,3216022004,HURIP JAYA
321602,3216021007,KEBALEN
321602,3216022003,KEDUNG PENGAWAS
321602,3216022009,KEDUNGJAYA
321602,3216022002,MUARABAKTI
321602,3216022005,PANTAIHURIP
321623,3216232003,BOJONGMANGU
321623,3216232002,KARANGINDAH
321623,3216232001,KARANGMULYA
321623,3216232006,MEDALKRISNA
321623,3216232004,SUKABUNGAH
321623,3216232005,SUKAMUKTI
321616,3216162001,JAYABAKTI
321616,3216162002,JAYALAKSANA
321616,3216162007,LENGGAHJAYA
321616,3216162008,LENGGAHSARI
321616,3216162006,SETIAJAYA
321616,3216162005,SETIALAKSANA
321616,3216162004,SINDANGJAYA
321616,3216162003,SINDANGSARI
321622,3216222006,CIBARUSAH JAYA
321622,3216222005,CIBARUSAH KOTA
321622,3216222002,RIDOGALIH
321622,3216222003,RIDOMANAH
321622,3216222007,SINDANGMULYA
321622,3216222001,SIRNAJATI
321622,3216222004,WIBAWAMULYA
321607,3216072007,CIBUNTU
321607,3216072003,KERTAMUKTI
321607,3216072004,MUKTIWARI
321607,3216072005,SARIMUKTI
321607,3216072006,SUKAJAYA
321607,3216072002,WANAJAYA
321607,3216071001,WANASARI
321608,3216082011,CIKEDOKAN
321608,3216082004,DANAU INDAH
321608,3216082005,GANDAMEKAR
321608,3216082006,GANDASARI
321608,3216082003,JATIWANGI
321608,3216082009,KALIJAYA
321608,3216082002,MEKARWANGI
321608,3216082007,SUKADANAU
321608,3216081008,TELAGA ASIH
321608,3216082001,TELAGAMURNI
321608,3216082010,TELAJUNG
321620,3216202001,CICAU
321620,3216202004,HEGARMUKTI
321620,3216202005,JAYAMUKTI
321620,3216202003,PASIRANJI
321620,3216202006,PASIRTANJUNG
321620,3216202002,SUKAMAHI
321619,3216192003,CIANTRA
321619,3216192001,CIBATU
321619,3216192007,PASIRSARI
321619,3216192006,SERANG
321619,3216192004,SUKADAMI
321619,3216192005,SUKARESMI
321619,3216192002,SUKASEJATI
321611,3216112002,CIPAYUNG
321611,3216112003,HEGARMANAH
321611,3216112005,JATIBARU
321611,3216112004,JATIREJA
321611,3216112008,KARANGSARI
321611,3216112006,LABANSARI
321611,3216111007,SERTAJAYA
321611,3216112001,TANJUNGBARU
321609,3216092001,CIKARANGKOTA
321609,3216092009,HARJAMEKAR
321609,3216092003,KARANGASIH
321609,3216092002,KARANGBARU
321609,3216092005,KARANGRAHARJA
321609,3216092010,MEKARMUKTI
321609,3216092006,PASIRGOMBONG
321609,3216092007,SIMPANGAN
321609,3216092008,TANJUNGSARI
321609,3216092004,WALUYA
321609,3216092011,WANGUNHARJA
321610,3216102004,KARANGANYAR
321610,3216102005,KARANGBAHAGIA
321610,3216102008,KARANGMUKTI
321610,3216102002,KARANGRAHAYU
321610,3216102007,KARANGSATU
321610,3216102006,KARANGSENTOSA
321610,3216102003,KARANGSETIA
321610,3216102001,SUKARAYA
321612,3216122006,BOJONGSARI
321612,3216122005,KARANGHARUM
321612,3216122003,KARANGMEKAR
321612,3216122001,KARANGSAMBUNG
321612,3216122007,KEDUNGWARINGIN
321612,3216122004,MEKARJAYA
321612,3216122002,WARINGINJAYA
321617,3216172006,JAYASAKTI
321617,3216172002,PANTAI BAHAGIA
321617,3216172003,PANTAI BAKTI
321617,3216172004,PANTAI HARAPANJAYA
321617,3216172001,PANTAI MEKAR
321617,3216172005,PANTAI SEDERHANA
321613,3216132013,BANTARJAYA
321613,3216132012,BANTARSARI
321613,3216132001,KARANGHARJA
321613,3216132009,KARANGHAUR
321613,3216132006,KARANGJAYA
321613,3216132008,KARANGPATRI
321613,3216132005,KARANGREJA
321613,3216132002,KARANGSEGAR
321613,3216132010,KERTAJAYA
321613,3216131011,KERTASARI
321613,3216132004,SUMBEREJA
321613,3216132007,SUMBERSARI
321613,3216132003,SUMBERURIP
321621,3216212007,CILANGKARA
321621,3216212004,JAYAMULYA
321621,3216212008,JAYASAMPURNA
321621,3216212005,NAGACIPTA
321621,3216212006,NAGASARI
321621,3216212002,SIRNAJAYA
321621,3216212001,SUKARAGAM
321621,3216212003,SUKASARI
321618,3216182003,BURANGKENG
321618,3216182005,CIBENING
321618,3216182001,CIJENGKOL
321618,3216182008,CIKARAGEMAN
321618,3216182004,CILEDUG
321618,3216182011,KERTARAHAYU
321618,3216182002,LUBANGBUAYA
321618,3216182010,MUKTIJAYA
321618,3216182009,RAGEMANUNGGAL
321618,3216182007,TAMAN RAHAYU
321618,3216182006,TAMAN SARI
321614,3216142002,SUKAINDAH
321614,3216142005,SUKAJADI
321614,3216142006,SUKAKARSA
321614,3216142003,SUKAKARYA
321614,3216142004,SUKALAKSANA
321614,3216142007,SUKAMAKMUR
321614,3216142001,SUKAMURNI
321615,3216152006,BANJARSARI
321615,3216152004,SUKAASIH
321615,3216152007,SUKADARMA
321615,3216152003,SUKAHURIP
321615,3216152002,SUKAMANAH
321615,3216152001,SUKAMULYA
321615,3216152005,SUKARUKUN
321603,3216032002,SUKABUDI
321603,3216032003,SUKADAYA
321603,3216032005,SUKAKERTA
321603,3216032007,SUKAMEKAR
321603,3216032001,SUKARINGIN
321603,3216032006,SUKATENANG
321603,3216032004,SUKAWANGI
321604,3216042007,SUKABAKTI
321604,3216042002,SUKAMAJU
321604,3216042006,SUKAMANTRI
321604,3216042005,SUKARAHAYU
321604,3216042003,SUKARAJA
321604,3216042004,SUKARAPIH
321604,3216042001,SUKAWIJAYA
321606,3216061001,JATIMULYA
321606,3216062003,LAMBANGJAYA
321606,3216062002,LAMBANGSARI
321606,3216062009,MANGUNJAYA
321606,3216062007,MEKARSARI
321606,3216062005,SETIADARMA
321606,3216062006,SETIAMEKAR
321606,3216062010,SUMBERJAYA
321606,3216062004,TAMBUN
321606,3216062008,TRIDAYA SAKTI
321605,3216052002,JEJALENJAYA
321605,3216052008,KARANGSATRIA
321605,3216052001,SATRIAJAYA
321605,3216052003,SATRIAMEKAR
321605,3216052004,SRIAMUR
321605,3216052006,SRIJAYA
321605,3216052007,SRIMAHI
321605,3216052005,SRIMUKTI
321601,3216012004,PAHLAWAN SETIA
321601,3216012008,PANTAI MAKMUR
321601,3216012003,PUSAKA RAKYAT
321601,3216012001,SAGARA MAKMUR
321601,3216012006,SAMUDRA JAYA
321601,3216012002,SEGARAJAYA
321601,3216011007,SETIA ASIH
321601,3216012005,SETIA MULYA
320105,3201052008,BABAKAN MADANG
320105,3201052009,BOJONG KONENG
320105,3201052001,CIJAYANTI
320105,3201052005,CIPAMBUAN
320105,3201052007,CITARINGGUL
320105,3201052006,KADUMANGGU
320105,3201052004,KARANG TENGAH
320105,3201052003,SENTUL
320105,3201052002,SUMUR BATU
320113,3201132001,BOJONGBARU
320113,3201132009,BOJONGGEDE
320113,3201132002,CIMANGGIS
320113,3201132005,KEDUNG WARINGIN
320113,3201131007,PABUARAN
320113,3201132004,RAGAJAYA
320113,3201132008,RAWAPANJANG
320113,3201132003,SUSUKAN
320113,3201132006,WARINGIN JAYA
320127,3201272004,CARINGIN
320127,3201272003,CIDERUM
320127,3201272005,CIHERANG PONDOK
320127,3201272007,CIMANDE
320127,3201272002,CIMANDE HILIR
320127,3201272006,CINAGARA
320127,3201272011,LEMAH DUHUR
320127,3201272009,MUARAJAYA
320127,3201272008,PANCAWATI
320127,3201272010,PASIRBUNCIR
320127,3201272001,PASIRMUNCANG
320127,3201272012,TANGKIL
320108,3201082002,BABAKANRADEN
320108,3201082007,BANTARKUNING
320108,3201082005,CARIU
320108,3201082010,CIBATUTIGA
320108,3201082003,CIKUTAMAHI
320108,3201082001,KARYAMEKAR
320108,3201082004,KUTAMEKAR
320108,3201082006,MEKARWANGI
320108,3201082008,SUKAJADI
320108,3201082009,TEGALPANJANG
320115,3201152012,BENTENG
320115,3201152004,BOJONGJENGKOL
320115,3201152009,BOJONGRANGKAS
320115,3201152001,CIAMPEA
320115,3201152013,CIAMPEA UDIK
320115,3201152008,CIBADAK
320115,3201152011,CIBANTENG
320115,3201152006,CIBUNTU
320115,3201152007,CICADAS
320115,3201152010,CIHIDEUNG ILIR
320115,3201152003,CIHIDEUNG UDIK
320115,3201152002,CINANGKA
320115,3201152005,TEGALWARU
320124,3201242005,BANJARSARI
320124,3201242011,BANJARWANGI
320124,3201242007,BANJARWARU
320124,3201242008,BENDUNGAN
320124,3201242013,BITUNGSARI
320124,3201242010,BOJONGMURNI
320124,3201242012,CIAWI
320124,3201242003,CIBEDUG
320124,3201242001,CILEUNGSI
320124,3201242002,CITAPEN
320124,3201242004,JAMBULUWUK
