district_code,name,label
360209,3602092011,BENDUNGAN
360209,3602092002,BOJONGJURUH
360209,3602092007,CIBATURKEUSIK
360209,3602092016,CIDAHU
360209,3602092005,CILEGONGILIR
360209,3602092017,CIRUJI
360209,3602092013,CISAMPIH
360209,3602092014,GUNUNGSARI
360209,3602092010,JALUPANGGIRANG
360209,3602092018,KADUHAUK
360209,3602092001,KERTA
360209,3602092012,KERTARAHARJA
360209,3602092021,KERTARAHAYU
360209,3602092006,KEUSIK
360209,3602092009,KUMPAY
360209,3602092019,LABANJAYA
360209,3602092004,LEBAKKEUSIK
360209,3602092003,LEUWIIPUH
360209,3602092015,TAMANSARI
360209,3602092020,UMBULJAYA
360203,3602032001,BAYAH BARAT
360203,3602032013,BAYAH TIMUR
360203,3602032006,CIDIKIT
360203,3602032008,CIMANCAK
360203,3602032014,CISUREN
360203,3602032011,DARMASARI
360203,3602032018,PAMUBULAN
360203,3602032016,PASIRGOMBONG
360203,3602032002,SAWARNA
360203,3602032017,SAWARNA TIMUR
360203,3602032007,SUWAKAN
360207,3602072004,BOJONGMANIK
360207,3602072009,CIMAYANG
360207,3602072007,HARJAWANA
360207,3602072008,KADURAHAYU
360207,3602072012,KEBONCAU
360207,3602072016,MEKAR RAHAYU
360207,3602072014,MEKARMANIK
360207,3602072010,PARAKANBEUSI
360207,3602072017,PASIRBITUNG
360218,3602182005,ASEM
360218,3602182014,ASEM MARGALUYU
360218,3602182011,BOJONG LELES
360218,3602182008,BOJONGCAE
360218,3602182004,CIBADAK
360218,3602182012,CIMENTENG JAYA
360218,3602182006,CISANGU
360218,3602182007,KADUAGUNG BARAT
360218,3602182015,KADUAGUNG TENGAH
360218,3602182002,KADUAGUNG TIMUR
360218,3602182009,MALABAR
360218,3602182013,MEKAR AGUNG
360218,3602182003,PANANCANGAN
360218,3602182010,PASAR KEONG
360218,3602182001,TAMBAKBAYA
360219,3602192001,CIBEBER
360219,3602192018,CIHAMBALI
360219,3602192023,CIHERANG
360219,3602192016,CIKADU
360219,3602192008,CIKOTOK
360219,3602192003,CISUNGSANG
360219,3602192019,CITOREK BARAT
360219,3602192015,CITOREK KIDUL
360219,3602192022,CITOREK SABRANG
360219,3602192002,CITOREK TENGAH
360219,3602192010,CITOREK TIMUR
360219,3602192020,GUNUNGWANGUN
360219,3602192013,HEGARMANAH
360219,3602192004,KUJANGJAYA
360219,3602192005,KUJANGSARI
360219,3602192007,MEKARSARI
360219,3602192006,NEGLASARI
360219,3602192017,SIRNAGALIH
